"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x969803050482323456",2018-03-03 05:13:59,"x963852187934871553","EmpireScouting","RT @RapSheet: This is not good. The flu is going around the Combine and #OSU DL Tyquan Lewis is among those who have it. He may not be able…","Twitter for iPhone",,,,FALSE,TRUE,0,409,"OSU",,,,,,,,,,,,,"x16403943","RapSheet","en",,,"x969772281164632064","This is not good. The flu is going around the Combine and #OSU DL Tyquan Lewis is among those who have it. He may not be able to participate in drills.",,,,,,,,,
"x969803014205788161",2018-03-03 05:13:51,"x35872874","heydats_COUR","Only thing I’m worried about is getting this flu shot I’ve never had it and I’ve never had the flu ,it’s making my decision hard","Twitter Lite",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969802978130579457",2018-03-03 05:13:42,"x114949021","patbishop100","New Mexico boy, 9, with flu-like symptoms diagnosed with rodent-carried Hantavirus https://t.co/nvhvAo9eOi","Facebook",,,,FALSE,FALSE,0,0,,,"fb.me/I24vpHHe","https://t.co/nvhvAo9eOi","https://fb.me/I24vpHHe",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969802966038450176",2018-03-03 05:13:39,"x114949021","patbishop100","The end is near: Flu has ‘definitely peaked’ for the 2017-18 season https://t.co/SKUK1HOOHX","Facebook",,,,FALSE,FALSE,0,0,,,"fb.me/2x2cevXrX","https://t.co/SKUK1HOOHX","https://fb.me/2x2cevXrX",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969802955456155648",2018-03-03 05:13:37,"x792881522495795200","basia5385","RT @Grant53Barbra: ""But despite the flu, Shelton never really missed a beat. That's how you rodeo, y'all."" ~Joey Guerra, Houston Chronicle~…","Twitter for Android",,,,FALSE,TRUE,0,13,,,,,,,,,,,,,,"x746743518975131648","Grant53Barbra","en",,,"x969453072958226432","""But despite the flu, Shelton never really missed a beat. That's how you rodeo, y'all."" ~Joey Guerra, Houston Chronicle~
Blake is a Bad Ass Cowboy &amp; that's what Cowboys do, y'all <f0><U+009F><U+00A4><U+00A0><U+2764><U+FE0F>",,,,,,,,,
"x969802945230356481",2018-03-03 05:13:34,"x4739656315","bamboozle1999","Woohoo it's on! If I get the flu again?! Im gonna lose it! LOSE IT! SEE YA THERE SO PUMPED! @SageFrancis @SFRupdates @epicbeardmen @BDolanSFR https://t.co/xNRqw4sLhc","Twitter for Android",,,,FALSE,FALSE,4,0,,,,,,"http://pbs.twimg.com/media/DXVuoNkUQAA5tus.jpg","https://t.co/xNRqw4sLhc","https://twitter.com/bamboozle1999/status/969802945230356481/photo/1","photo","http://pbs.twimg.com/media/DXVuoNkUQAA5tus.jpg","https://t.co/xNRqw4sLhc","https://twitter.com/bamboozle1999/status/969802945230356481/photo/1",,"x27668050 90318466 723991561533546496 28664411","SageFrancis SFRupdates EpicBeardMen BDolanSFR","en",,,,,"https://api.twitter.com/1.1/geo/id/2ca541fefabe94d6.json","Arcata","Arcata, CA","city","United States","US",,,"-124.110814 -124.053849 -124.053849 -124.110814 40.840387 40.840387 40.909503 40.909503"
"x969802879103102976",2018-03-03 05:13:19,"x54449403","procAnna","RT @RMCarpiano: People in low-income communities more likely to contract influenza &amp; end up hospitalized, and experience symptoms resulting…","Twitter for iPhone",,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x2564697607","RMCarpiano","en",,,"x969784836138311681","People in low-income communities more likely to contract influenza &amp; end up hospitalized, and experience symptoms resulting in intensive care unit admissions &amp; death. #sdoh #pophealth #medsoc https://t.co/n68aHWQ5Uj",,,,,,,,,
"x969802837700980737",2018-03-03 05:13:09,"x886661118264885248","mdwbcpr","RT @DancingQueen_DQ: I'm raising money cause I can't afford the Flu! https://t.co/sA6at2CcCB via @gofundme","Twitter for Android",,,,FALSE,TRUE,0,14,,,"gofundme.com/i-can039t-affo…","https://t.co/sA6at2CcCB","https://www.gofundme.com/i-can039t-afford-the-flu?pc=tw_co_share_w&rcid=r01-152004633922-382a096389e44e54",,,,,,,,,"x17933479 112897540","DancingQueen_DQ gofundme","en",,,"x969770933631180802","I'm raising money cause I can't afford the Flu! https://t.co/sA6at2CcCB via @gofundme",,,,,,,,,
"x969802763973652480",2018-03-03 05:12:51,"x2374920033","slime_Flu_","RT @cisneros33_: I remember when mf’s would try for weeks for a nude now all they gotta do is scroll down the tl smh https://t.co/oJXlpbvT7R","Twitter for iPhone",,,,FALSE,TRUE,0,16697,,,"twitter.com/nayeiit/status…","https://t.co/oJXlpbvT7R","https://twitter.com/nayeiit/status/968672142651883520",,,,,,,,,"x496116417","cisneros33_","en",,,"x969482165540048896","I remember when mf’s would try for weeks for a nude now all they gotta do is scroll down the tl smh https://t.co/oJXlpbvT7R",,,,,,,,,
"x969802754599374848",2018-03-03 05:12:49,"x725256435274141696","TLWUnow","RT @nypost: Worst of flu season is finally over https://t.co/265cLBeutg https://t.co/Z81pDGQ4F4","Twitter Web Client",,,,FALSE,TRUE,0,13,,,"nyp.st/2Fa7U34","https://t.co/265cLBeutg","http://nyp.st/2Fa7U34","http://pbs.twimg.com/media/DXVryeSW0AAcLq4.jpg","https://t.co/Z81pDGQ4F4","https://twitter.com/nypost/status/969799811850473472/photo/1","photo","http://pbs.twimg.com/media/DXVryeSW0AAcLq4.jpg","https://t.co/Z81pDGQ4F4","https://twitter.com/nypost/status/969799811850473472/photo/1",,"x17469289","nypost","en",,,"x969799811850473472","Worst of flu season is finally over https://t.co/265cLBeutg https://t.co/Z81pDGQ4F4",,,,,,,,,
"x969802747225759744",2018-03-03 05:12:47,"x2230711063","devynfaithhh","i pray this flu goes tf away soon man","Twitter for iPhone",,,,FALSE,FALSE,4,0,,,,,,,,,,,,,,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/42e46bc3663a4b5f.json","Fort Worth","Fort Worth, TX","city","United States","US",,,"-97.538285 -97.033542 -97.033542 -97.538285 32.569477 32.569477 32.990456 32.990456"
"x969802644947701760",2018-03-03 05:12:23,"x388467862","kraigbowers34","@SpikeAlbrecht @BoilerBall Was good to see Vince get his legs back on offenses finally after battling flu and injury.","Twitter for iPhone","x969787474737336321","x615833064","SpikeAlbrecht",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x615833064 454122399","SpikeAlbrecht BoilerBall","en",,,,,,,,,,,,,
"x969802629730717696",2018-03-03 05:12:19,"x711550678779498497","BitzHealth","New Mexico boy, 9, with flu-like symptoms diagnosed with rodent-carried Hantavirus - Fox News https://t.co/G6qlwBwbB7","IFTTT",,,,FALSE,FALSE,0,0,,,"ift.tt/2FMRHSP","https://t.co/G6qlwBwbB7","http://ift.tt/2FMRHSP",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969802427879886848",2018-03-03 05:11:31,"x1223567238","JanetKrahenbuhl","New Mexico boy, 9, with flu-like symptoms diagnosed with rodent-carried Hantavirus - Fox News https://t.co/2TGtNicyuf","IFTTT",,,,FALSE,FALSE,0,0,,,"ift.tt/2tfA6QK","https://t.co/2TGtNicyuf","http://ift.tt/2tfA6QK",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969802375048368128",2018-03-03 05:11:18,"x1428510044","DrAngelaChester","RT @nypost: Worst of flu season is finally over https://t.co/265cLBeutg https://t.co/Z81pDGQ4F4","Twitter for iPhone",,,,FALSE,TRUE,0,13,,,"nyp.st/2Fa7U34","https://t.co/265cLBeutg","http://nyp.st/2Fa7U34","http://pbs.twimg.com/media/DXVryeSW0AAcLq4.jpg","https://t.co/Z81pDGQ4F4","https://twitter.com/nypost/status/969799811850473472/photo/1","photo","http://pbs.twimg.com/media/DXVryeSW0AAcLq4.jpg","https://t.co/Z81pDGQ4F4","https://twitter.com/nypost/status/969799811850473472/photo/1",,"x17469289","nypost","en",,,"x969799811850473472","Worst of flu season is finally over https://t.co/265cLBeutg https://t.co/Z81pDGQ4F4",,,,,,,,,
"x969802350423658497",2018-03-03 05:11:13,"x28571211","dcghost82","RT @RapSheet: This is not good. The flu is going around the Combine and #OSU DL Tyquan Lewis is among those who have it. He may not be able…","Twitter for iPhone",,,,FALSE,TRUE,0,409,"OSU",,,,,,,,,,,,,"x16403943","RapSheet","en",,,"x969772281164632064","This is not good. The flu is going around the Combine and #OSU DL Tyquan Lewis is among those who have it. He may not be able to participate in drills.",,,,,,,,,
"x969802325345865728",2018-03-03 05:11:07,"x277640818","_JayMorales_","RT @RapSheet: This is not good. The flu is going around the Combine and #OSU DL Tyquan Lewis is among those who have it. He may not be able…","Twitter for iPhone",,,,FALSE,TRUE,0,409,"OSU",,,,,,,,,,,,,"x16403943","RapSheet","en",,,"x969772281164632064","This is not good. The flu is going around the Combine and #OSU DL Tyquan Lewis is among those who have it. He may not be able to participate in drills.",,,,,,,,,
"x969802269884497920",2018-03-03 05:10:53,"x323815574","ItsRodStebbings","Sam Gagne has the flu, I’m certain","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969802264901644288",2018-03-03 05:10:52,"x750478372430417920","kuszmahal","RT @IndivisibleEB: That $2 trillion #GOPTaxScam would have paid for a lot of healthcare. The $700 billion defense budget would have paid fo…","Twitter for iPhone",,,,FALSE,TRUE,0,7,"GOPTaxScam",,,,,,,,,,,,,"x818338193267273728","IndivisibleEB","en",,,"x969787623584624641","That $2 trillion #GOPTaxScam would have paid for a lot of healthcare. The $700 billion defense budget would have paid for a lot of healthcare. These deaths from flu are the result of bad choices by @SpeakerRyan @SenateMajLdr https://t.co/jet9meuLVU",,,,,,,,,
"x969802172673249280",2018-03-03 05:10:30,"x723914949907488768","Bertjaimejr","RT @EverydayHealth: When you have bronchitis, your airways are inflamed and coated with thick mucus. These 8 home remedies can ease coughin…","Twitter for iPhone",,,,FALSE,TRUE,0,16,,,,,,,,,,,,,,"x17393790","EverydayHealth","en",,,"x969797283041763329","When you have bronchitis, your airways are inflamed and coated with thick mucus. These 8 home remedies can ease coughing and wheezing: https://t.co/Gt1jD91HZJ https://t.co/WKafnPWfH2",,,,,,,,,
"x969802069287866368",2018-03-03 05:10:06,"x1107409970","emily__marie___","I think the flu has officially hit me <f0><U+009F><U+0098><U+00AD><f0><U+009F><U+0098><U+00B7>","Twitter for iPhone",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/6057f1e35bcc6c20.json","South Carolina","South Carolina, USA","admin","United States","US",,,"-83.353955 -78.499301 -78.499301 -83.353955 32.04683 32.04683 35.215449 35.215449"
"x969802041383051264",2018-03-03 05:09:59,"x489429626","CKurtzman","@SinBinVegas The defense zone coverage no communications and chasing the puck. I think more guys have the flu then they are leading on.  Also the road may be good. Home too long get stale","Twitter for iPhone","x969798638917570561","x3406125914","SinBinVegas",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x3406125914","SinBinVegas","en",,,,,"https://api.twitter.com/1.1/geo/id/8fa6d7a33b83ef26.json","Paradise","Paradise, NV","city","United States","US",,,"-115.2092535 -115.0610763 -115.0610763 -115.2092535 35.984784 35.984784 36.137145 36.137145"
"x969802031195086848",2018-03-03 05:09:56,"x196372322","MissMaya311","@eamslider24 Feel better. I had 6 kiddos out today and pretty sure a few were because of the flu!!","Twitter for iPhone","x969789693675081730","x33729883","eamslider24",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x33729883","eamslider24","en",,,,,"https://api.twitter.com/1.1/geo/id/0015d9147cee6907.json","Avondale","Avondale, AZ","city","United States","US",,,"-112.3579993 -112.272424 -112.272424 -112.3579993 33.3847847 33.3847847 33.4938064 33.4938064"
"x969801918871756800",2018-03-03 05:09:30,"x893451001268756480","baumann_my","We need a single payor system because as a nation, we have hardened our hearts toward the ill, the poor or those with pre-existing diseases.  EVEN A FLU SHOT CAN PROTECT AN ENTIRE FAMILY FROM DEATH OR DEVASTATING DISEASE.","Twitter for Android","x969801916837453825","x893451001268756480","baumann_my",FALSE,FALSE,1,1,,,,,,,,,,,,,,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/361610d5aa1f6719.json","Conroe","Conroe, TX","city","United States","US",,,"-95.679001 -95.3972667 -95.3972667 -95.679001 30.23105 30.23105 30.443978 30.443978"
"x969801807449993216",2018-03-03 05:09:03,"x489073015","NYSWAGGR519","RT @nypost: Worst of flu season is finally over https://t.co/265cLBeutg https://t.co/Z81pDGQ4F4","Twitter for iPad",,,,FALSE,TRUE,0,13,,,"nyp.st/2Fa7U34","https://t.co/265cLBeutg","http://nyp.st/2Fa7U34","http://pbs.twimg.com/media/DXVryeSW0AAcLq4.jpg","https://t.co/Z81pDGQ4F4","https://twitter.com/nypost/status/969799811850473472/photo/1","photo","http://pbs.twimg.com/media/DXVryeSW0AAcLq4.jpg","https://t.co/Z81pDGQ4F4","https://twitter.com/nypost/status/969799811850473472/photo/1",,"x17469289","nypost","en",,,"x969799811850473472","Worst of flu season is finally over https://t.co/265cLBeutg https://t.co/Z81pDGQ4F4",,,,,,,,,
"x969801769290055682",2018-03-03 05:08:54,"x2384326501","myshapers","RT @SanofiUS: Upon the 100th anniversary of the 1918 flu pandemic, @Discovery will discuss the influenza virus in a three-part series, “Inv…","Twitter for Android",,,,FALSE,TRUE,0,6,,,,,,,,,,,,,,"x183033795 17842366","SanofiUS Discovery","en",,,"x969663903792758784","Upon the 100th anniversary of the 1918 flu pandemic, @Discovery will discuss the influenza virus in a three-part series, “Invisible Killers,” reviewing this serious disease and complexities of #fluvax. Read more: https://t.co/s7d2sGFFMn. https://t.co/YpyIqlqScX",,,,,,,,,
"x969801582178177024",2018-03-03 05:08:09,"x4828216486","_PrettiBrown907","Ain’t never had the flu before n now I have it <f0><U+009F><U+0098><U+00A9><f0><U+009F><U+0098><U+00A9><f0><U+009F><U+0098><U+00A9><f0><U+009F><U+0098><U+00A9><f0><U+009F><U+0098><U+00A9>","Twitter for iPhone",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969801559000236032",2018-03-03 05:08:04,"x91135772","prbizdaily","The end is near: Flu has 'definitely peaked' for the 2017-18 season https://t.co/bTbaHmpacZ #publicrelations https://t.co/cAd72w6IKw","dlvr.it",,,,FALSE,FALSE,1,0,"publicrelations",,"dlvr.it/QJXRnb","https://t.co/bTbaHmpacZ","http://dlvr.it/QJXRnb","http://pbs.twimg.com/media/DXVtYJ7VoAACPUq.jpg","https://t.co/cAd72w6IKw","https://twitter.com/prbizdaily/status/969801559000236032/photo/1","photo","http://pbs.twimg.com/media/DXVtYJ7VoAACPUq.jpg","https://t.co/cAd72w6IKw","https://twitter.com/prbizdaily/status/969801559000236032/photo/1",,,,"en",,,,,,,,,,,,,
"x969801549613449219",2018-03-03 05:08:02,"x2523677017","madiisdad","RT @RapSheet: This is not good. The flu is going around the Combine and #OSU DL Tyquan Lewis is among those who have it. He may not be able…","Twitter Web Client",,,,FALSE,TRUE,0,409,"OSU",,,,,,,,,,,,,"x16403943","RapSheet","en",,,"x969772281164632064","This is not good. The flu is going around the Combine and #OSU DL Tyquan Lewis is among those who have it. He may not be able to participate in drills.",,,,,,,,,
"x969801463542222849",2018-03-03 05:07:41,"x504726770","xoTootie","&amp; cant take nothing for it man .. this Tylenol cold &amp; flu ain’t worth a damn <f0><U+009F><U+0098><U+00AA>","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969801443128631299",2018-03-03 05:07:36,"x58996712","MeanAssCaLi","RT @Yoo_Sanchez: I’m so grateful I’m not allergic to anything, I never broke a bone &amp; I never got the flu #Blessed","Twitter for iPhone",,,,FALSE,TRUE,0,1,"Blessed",,,,,,,,,,,,,"x298814961","Yoo_Sanchez","en",,,"x969713509293576193","I’m so grateful I’m not allergic to anything, I never broke a bone &amp; I never got the flu #Blessed",,,,,,,,,
"x969801399612534786",2018-03-03 05:07:26,"x848986524855271426","ConnieWaldrep1","@nypost Even though, Thee flu season has ended but this is STILL the BIBLE Prophecy. <U+271D><U+FE0F> https://t.co/EYTkQdADN6","Twitter Web Client","x969799811850473472","x17469289","nypost",FALSE,FALSE,0,0,,,,,,"http://pbs.twimg.com/tweet_video_thumb/DXVs1CmW0AE39Nt.jpg","https://t.co/EYTkQdADN6","https://twitter.com/ConnieWaldrep1/status/969801399612534786/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/DXVs1CmW0AE39Nt.jpg","https://t.co/EYTkQdADN6","https://twitter.com/ConnieWaldrep1/status/969801399612534786/photo/1",,"x17469289","nypost","en",,,,,,,,,,,,,
"x969801282381860864",2018-03-03 05:06:58,"x1549593121","jericksson70","RT @RapSheet: This is not good. The flu is going around the Combine and #OSU DL Tyquan Lewis is among those who have it. He may not be able…","Twitter for Android",,,,FALSE,TRUE,0,409,"OSU",,,,,,,,,,,,,"x16403943","RapSheet","en",,,"x969772281164632064","This is not good. The flu is going around the Combine and #OSU DL Tyquan Lewis is among those who have it. He may not be able to participate in drills.",,,,,,,,,
"x969801160310829057",2018-03-03 05:06:29,"x111545893","Lynk777","RT @EverydayHealth: When you have bronchitis, your airways are inflamed and coated with thick mucus. These 8 home remedies can ease coughin…","Twitter for Android",,,,FALSE,TRUE,0,16,,,,,,,,,,,,,,"x17393790","EverydayHealth","en",,,"x969797283041763329","When you have bronchitis, your airways are inflamed and coated with thick mucus. These 8 home remedies can ease coughing and wheezing: https://t.co/Gt1jD91HZJ https://t.co/WKafnPWfH2",,,,,,,,,
"x969801078869983232",2018-03-03 05:06:09,"x598196102","MareKorcok","RT @RapSheet: This is not good. The flu is going around the Combine and #OSU DL Tyquan Lewis is among those who have it. He may not be able…","Twitter for Android",,,,FALSE,TRUE,0,409,"OSU",,,,,,,,,,,,,"x16403943","RapSheet","en",,,"x969772281164632064","This is not good. The flu is going around the Combine and #OSU DL Tyquan Lewis is among those who have it. He may not be able to participate in drills.",,,,,,,,,
"x969800988310810626",2018-03-03 05:05:48,"x401730642","__vgm__","Whoever got me sick with what I think is the flu, I hate you.","Twitter for iPhone",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/00a4bbcc0dcd7572.json","College Station","College Station, TX","city","United States","US",,,"-96.37703 -96.206267 -96.206267 -96.37703 30.520359 30.520359 30.6505837 30.6505837"
"x969800898393206784",2018-03-03 05:05:26,"x920471376531570693","savonjeffs","Moving, splitting headaches, and the flu do NOT mix","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969800823835303936",2018-03-03 05:05:09,"x312149882","Chris_1791","Worst of flu season is finally over https://t.co/Wj2aZDwOQJ via @nypost https://t.co/eMocRnU6wC","dlvr.it",,,,FALSE,FALSE,1,0,,,"dlvr.it/QJXR8q","https://t.co/Wj2aZDwOQJ","http://dlvr.it/QJXR8q","http://pbs.twimg.com/media/DXVstV9V4AAM1PL.jpg","https://t.co/eMocRnU6wC","https://twitter.com/Chris_1791/status/969800823835303936/photo/1","photo","http://pbs.twimg.com/media/DXVstV9V4AAM1PL.jpg","https://t.co/eMocRnU6wC","https://twitter.com/Chris_1791/status/969800823835303936/photo/1",,"x17469289","nypost","en",,,,,,,,,,,,,
"x969800817829138432",2018-03-03 05:05:07,"x1861241575","ColtsFanatic24","RT @4theShoe: Had some time to write while I was sick in bed with the flu, got to spend my days in bed watching the Combine and this guy be…","Twitter for iPhone",,,,FALSE,TRUE,0,4,,,,,,,,,,,,,,"x835878736071438336","4theShoe","en",,,"x969692189445017600","Had some time to write while I was sick in bed with the flu, got to spend my days in bed watching the Combine and this guy below:  #ColtsNation #Colts   @Indy_Coverage

Give me a Re-Tweet or a Like if you agree!

https://t.co/2Cj08GdqoK",,,,,,,,,
